run_id,task_id,agent_id,model_id,model_family,label,n_steps,exit_status
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-15161,django__django-15161,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,27,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-15252,django__django-15252,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,18,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-15268,django__django-15268,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,13,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-15277,django__django-15277,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,16,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-15278,django__django-15278,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,9,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-15280,django__django-15280,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,59,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-15315,django__django-15315,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,23,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-15368,django__django-15368,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,5,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-15375,django__django-15375,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,22,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-15380,django__django-15380,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,17,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-15382,django__django-15382,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,62,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-15467,django__django-15467,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,8,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-15499,django__django-15499,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,11,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-15503,django__django-15503,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,9,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-15525,django__django-15525,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,9,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-15554,django__django-15554,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,71,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-15561,django__django-15561,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,21,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-15563,django__django-15563,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,44,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-15569,django__django-15569,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,5,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-15572,django__django-15572,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,7,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-15629,django__django-15629,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,24,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-15695,django__django-15695,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,7,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-15731,django__django-15731,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,19,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-15732,django__django-15732,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,26,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-15741,django__django-15741,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,17,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-15814,django__django-15814,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,4,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-15851,django__django-15851,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,9,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-15863,django__django-15863,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,17,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-15916,django__django-15916,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,15,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-15930,django__django-15930,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,20,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-15957,django__django-15957,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,51,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-15973,django__django-15973,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,27,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-15987,django__django-15987,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,11,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-16032,django__django-16032,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,32,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-16082,django__django-16082,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,20,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-16100,django__django-16100,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,16,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-16116,django__django-16116,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,12,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-16136,django__django-16136,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,5,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-16139,django__django-16139,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,9,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-16145,django__django-16145,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,7,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-16255,django__django-16255,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,5,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-16256,django__django-16256,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,25,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-16263,django__django-16263,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,18,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-16315,django__django-16315,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,40,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-16333,django__django-16333,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,9,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-16429,django__django-16429,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,14,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-16454,django__django-16454,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,8,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-16485,django__django-16485,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,14,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-16493,django__django-16493,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,20,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-16502,django__django-16502,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,30,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-16527,django__django-16527,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,6,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-16560,django__django-16560,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,22,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-16569,django__django-16569,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,7,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-16595,django__django-16595,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,11,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-16612,django__django-16612,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,4,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-16631,django__django-16631,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,27,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-16642,django__django-16642,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,14,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-16661,django__django-16661,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,10,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-16662,django__django-16662,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,10,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-16667,django__django-16667,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,16,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-16801,django__django-16801,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,7,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-16819,django__django-16819,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,21,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-16877,django__django-16877,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,7,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-16899,django__django-16899,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,13,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-16901,django__django-16901,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,13,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-16938,django__django-16938,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,7,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-16950,django__django-16950,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,14,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-17029,django__django-17029,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,8,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-17084,django__django-17084,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,22,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-17087,django__django-17087,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,24,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-7530,django__django-7530,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,11,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-9296,django__django-9296,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,13,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/matplotlib__matplotlib-13989,matplotlib__matplotlib-13989,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,16,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/matplotlib__matplotlib-14623,matplotlib__matplotlib-14623,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,21,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/matplotlib__matplotlib-20488,matplotlib__matplotlib-20488,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,12,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/matplotlib__matplotlib-20676,matplotlib__matplotlib-20676,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,45,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/matplotlib__matplotlib-20826,matplotlib__matplotlib-20826,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,59,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/matplotlib__matplotlib-20859,matplotlib__matplotlib-20859,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,9,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/matplotlib__matplotlib-21568,matplotlib__matplotlib-21568,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,17,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/matplotlib__matplotlib-22719,matplotlib__matplotlib-22719,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,13,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/matplotlib__matplotlib-22865,matplotlib__matplotlib-22865,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,20,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/matplotlib__matplotlib-22871,matplotlib__matplotlib-22871,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,13,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/matplotlib__matplotlib-23299,matplotlib__matplotlib-23299,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,30,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/matplotlib__matplotlib-23314,matplotlib__matplotlib-23314,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,35,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/matplotlib__matplotlib-23412,matplotlib__matplotlib-23412,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,15,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/matplotlib__matplotlib-23476,matplotlib__matplotlib-23476,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,47,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/matplotlib__matplotlib-24026,matplotlib__matplotlib-24026,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,10,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/matplotlib__matplotlib-24149,matplotlib__matplotlib-24149,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,15,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/matplotlib__matplotlib-24177,matplotlib__matplotlib-24177,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,24,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/matplotlib__matplotlib-24570,matplotlib__matplotlib-24570,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,19,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/matplotlib__matplotlib-24627,matplotlib__matplotlib-24627,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,39,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/matplotlib__matplotlib-24637,matplotlib__matplotlib-24637,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,32,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/matplotlib__matplotlib-24870,matplotlib__matplotlib-24870,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,34,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/matplotlib__matplotlib-24970,matplotlib__matplotlib-24970,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,16,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/matplotlib__matplotlib-25122,matplotlib__matplotlib-25122,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,35,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/matplotlib__matplotlib-25287,matplotlib__matplotlib-25287,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,25,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/matplotlib__matplotlib-25311,matplotlib__matplotlib-25311,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,32,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/matplotlib__matplotlib-25332,matplotlib__matplotlib-25332,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,20,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/matplotlib__matplotlib-25479,matplotlib__matplotlib-25479,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,23,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/matplotlib__matplotlib-25775,matplotlib__matplotlib-25775,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,52,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/matplotlib__matplotlib-25960,matplotlib__matplotlib-25960,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,35,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/matplotlib__matplotlib-26113,matplotlib__matplotlib-26113,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,13,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/matplotlib__matplotlib-26208,matplotlib__matplotlib-26208,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,46,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/matplotlib__matplotlib-26291,matplotlib__matplotlib-26291,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,7,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/matplotlib__matplotlib-26342,matplotlib__matplotlib-26342,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,20,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/matplotlib__matplotlib-26466,matplotlib__matplotlib-26466,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,22,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/mwaskom__seaborn-3069,mwaskom__seaborn-3069,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,25,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/mwaskom__seaborn-3187,mwaskom__seaborn-3187,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,27,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/pallets__flask-5014,pallets__flask-5014,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,12,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/psf__requests-1142,psf__requests-1142,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,15,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/psf__requests-1724,psf__requests-1724,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,27,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/psf__requests-1766,psf__requests-1766,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,15,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/psf__requests-1921,psf__requests-1921,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,11,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/psf__requests-2317,psf__requests-2317,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,12,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/psf__requests-2931,psf__requests-2931,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,28,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/psf__requests-5414,psf__requests-5414,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,17,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/psf__requests-6028,psf__requests-6028,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,17,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/pydata__xarray-2905,pydata__xarray-2905,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,38,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/pydata__xarray-3095,pydata__xarray-3095,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,29,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/pydata__xarray-3151,pydata__xarray-3151,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,13,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/pydata__xarray-3305,pydata__xarray-3305,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,82,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/pydata__xarray-3677,pydata__xarray-3677,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,15,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/pydata__xarray-3993,pydata__xarray-3993,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,14,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/pydata__xarray-4075,pydata__xarray-4075,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,10,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/pydata__xarray-4094,pydata__xarray-4094,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,18,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/pydata__xarray-4356,pydata__xarray-4356,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,38,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/pydata__xarray-4629,pydata__xarray-4629,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,10,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/pydata__xarray-4687,pydata__xarray-4687,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,72,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/pydata__xarray-4695,pydata__xarray-4695,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,23,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/pydata__xarray-4966,pydata__xarray-4966,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,14,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/pydata__xarray-6461,pydata__xarray-6461,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,24,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/pydata__xarray-6599,pydata__xarray-6599,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,21,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/pydata__xarray-6721,pydata__xarray-6721,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,15,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/pydata__xarray-6744,pydata__xarray-6744,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,37,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/pydata__xarray-6938,pydata__xarray-6938,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,22,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/pydata__xarray-6992,pydata__xarray-6992,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,6,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/pydata__xarray-7229,pydata__xarray-7229,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,37,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/pydata__xarray-7233,pydata__xarray-7233,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,13,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/pydata__xarray-7393,pydata__xarray-7393,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,37,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/pylint-dev__pylint-4551,pylint-dev__pylint-4551,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,13,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/pylint-dev__pylint-4604,pylint-dev__pylint-4604,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,55,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/pylint-dev__pylint-4661,pylint-dev__pylint-4661,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,12,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/pylint-dev__pylint-4970,pylint-dev__pylint-4970,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,24,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/pylint-dev__pylint-6386,pylint-dev__pylint-6386,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,29,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/pylint-dev__pylint-6528,pylint-dev__pylint-6528,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,39,Submitted
20250726_mini-v1.0.0_gemini-2.5-pro/pylint-dev__pylint-6903,pylint-dev__pylint-6903,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,6,Submitted
