run_id,seg,label,n_frag_total,n_steps_total
20250726_mini-v1.0.0_gemini-2.5-pro/pydata__xarray-4629,reason_sent,0,68,10
20250726_mini-v1.0.0_gemini-2.5-pro/pydata__xarray-4687,reason_sent,1,837,72
20250726_mini-v1.0.0_gemini-2.5-pro/pydata__xarray-4695,reason_sent,0,185,23
20250726_mini-v1.0.0_gemini-2.5-pro/pydata__xarray-4966,reason_sent,0,214,14
20250726_mini-v1.0.0_gemini-2.5-pro/pydata__xarray-6461,reason_sent,0,650,24
20250726_mini-v1.0.0_gemini-2.5-pro/pydata__xarray-6599,reason_sent,1,514,21
20250726_mini-v1.0.0_gemini-2.5-pro/pydata__xarray-6721,reason_sent,0,212,15
20250726_mini-v1.0.0_gemini-2.5-pro/pydata__xarray-6744,reason_sent,1,1247,37
20250726_mini-v1.0.0_gemini-2.5-pro/pydata__xarray-6938,reason_sent,1,650,22
20250726_mini-v1.0.0_gemini-2.5-pro/pydata__xarray-6992,reason_sent,1,77,6
20250726_mini-v1.0.0_gemini-2.5-pro/pydata__xarray-7229,reason_sent,1,331,37
20250726_mini-v1.0.0_gemini-2.5-pro/pydata__xarray-7233,reason_sent,0,128,13
20250726_mini-v1.0.0_gemini-2.5-pro/pydata__xarray-7393,reason_sent,1,786,37
20250726_mini-v1.0.0_gemini-2.5-pro/pylint-dev__pylint-4551,reason_sent,1,398,13
20250726_mini-v1.0.0_gemini-2.5-pro/pylint-dev__pylint-4604,reason_sent,1,918,55
20250726_mini-v1.0.0_gemini-2.5-pro/pylint-dev__pylint-4661,reason_sent,1,647,12
20250726_mini-v1.0.0_gemini-2.5-pro/pylint-dev__pylint-4970,reason_sent,1,170,24
20250726_mini-v1.0.0_gemini-2.5-pro/pylint-dev__pylint-6386,reason_sent,1,337,29
20250726_mini-v1.0.0_gemini-2.5-pro/pylint-dev__pylint-6528,reason_sent,1,672,39
20250726_mini-v1.0.0_gemini-2.5-pro/pylint-dev__pylint-6903,reason_sent,0,274,6
20250726_mini-v1.0.0_gemini-2.5-pro/pylint-dev__pylint-7080,reason_sent,1,352,13
20250726_mini-v1.0.0_gemini-2.5-pro/pylint-dev__pylint-7277,reason_sent,1,140,12
20250726_mini-v1.0.0_gemini-2.5-pro/pylint-dev__pylint-8898,reason_sent,1,6733,28
20250726_mini-v1.0.0_gemini-2.5-pro/pytest-dev__pytest-10051,reason_sent,1,148,17
20250726_mini-v1.0.0_gemini-2.5-pro/pytest-dev__pytest-10081,reason_sent,0,95,13
20250726_mini-v1.0.0_gemini-2.5-pro/pytest-dev__pytest-10356,reason_sent,1,489,14
20250726_mini-v1.0.0_gemini-2.5-pro/pytest-dev__pytest-5262,reason_sent,0,89,14
20250726_mini-v1.0.0_gemini-2.5-pro/pytest-dev__pytest-5631,reason_sent,0,386,15
20250726_mini-v1.0.0_gemini-2.5-pro/pytest-dev__pytest-5787,reason_sent,1,608,27
20250726_mini-v1.0.0_gemini-2.5-pro/pytest-dev__pytest-5809,reason_sent,0,27,5
20250726_mini-v1.0.0_gemini-2.5-pro/pytest-dev__pytest-5840,reason_sent,1,486,29
20250726_mini-v1.0.0_gemini-2.5-pro/pytest-dev__pytest-6197,reason_sent,1,1408,19
20250726_mini-v1.0.0_gemini-2.5-pro/pytest-dev__pytest-6202,reason_sent,0,71,12
20250726_mini-v1.0.0_gemini-2.5-pro/pytest-dev__pytest-7205,reason_sent,0,68,11
20250726_mini-v1.0.0_gemini-2.5-pro/pytest-dev__pytest-7236,reason_sent,0,193,17
20250726_mini-v1.0.0_gemini-2.5-pro/pytest-dev__pytest-7324,reason_sent,1,945,18
20250726_mini-v1.0.0_gemini-2.5-pro/pytest-dev__pytest-7432,reason_sent,1,231,12
20250726_mini-v1.0.0_gemini-2.5-pro/pytest-dev__pytest-7490,reason_sent,0,579,28
20250726_mini-v1.0.0_gemini-2.5-pro/pytest-dev__pytest-7521,reason_sent,0,203,21
20250726_mini-v1.0.0_gemini-2.5-pro/pytest-dev__pytest-7571,reason_sent,0,181,21
20250726_mini-v1.0.0_gemini-2.5-pro/pytest-dev__pytest-7982,reason_sent,0,107,17
20250726_mini-v1.0.0_gemini-2.5-pro/pytest-dev__pytest-8399,reason_sent,0,170,19
20250726_mini-v1.0.0_gemini-2.5-pro/scikit-learn__scikit-learn-10297,reason_sent,0,114,11
20250726_mini-v1.0.0_gemini-2.5-pro/scikit-learn__scikit-learn-10844,reason_sent,0,343,9
20250726_mini-v1.0.0_gemini-2.5-pro/scikit-learn__scikit-learn-10908,reason_sent,0,181,19
20250726_mini-v1.0.0_gemini-2.5-pro/scikit-learn__scikit-learn-11310,reason_sent,0,938,33
20250726_mini-v1.0.0_gemini-2.5-pro/scikit-learn__scikit-learn-11578,reason_sent,0,633,13
20250726_mini-v1.0.0_gemini-2.5-pro/scikit-learn__scikit-learn-12585,reason_sent,0,54,6
20250726_mini-v1.0.0_gemini-2.5-pro/scikit-learn__scikit-learn-12682,reason_sent,1,294,21
20250726_mini-v1.0.0_gemini-2.5-pro/scikit-learn__scikit-learn-12973,reason_sent,0,169,15
20250726_mini-v1.0.0_gemini-2.5-pro/scikit-learn__scikit-learn-13124,reason_sent,0,460,11
20250726_mini-v1.0.0_gemini-2.5-pro/scikit-learn__scikit-learn-13135,reason_sent,0,101,7
20250726_mini-v1.0.0_gemini-2.5-pro/scikit-learn__scikit-learn-13142,reason_sent,1,1189,28
20250726_mini-v1.0.0_gemini-2.5-pro/scikit-learn__scikit-learn-13328,reason_sent,0,184,15
20250726_mini-v1.0.0_gemini-2.5-pro/scikit-learn__scikit-learn-13439,reason_sent,0,87,12
20250726_mini-v1.0.0_gemini-2.5-pro/scikit-learn__scikit-learn-13496,reason_sent,0,355,22
20250726_mini-v1.0.0_gemini-2.5-pro/scikit-learn__scikit-learn-13779,reason_sent,0,69,9
20250726_mini-v1.0.0_gemini-2.5-pro/scikit-learn__scikit-learn-14053,reason_sent,0,140,11
20250726_mini-v1.0.0_gemini-2.5-pro/scikit-learn__scikit-learn-14087,reason_sent,0,478,24
20250726_mini-v1.0.0_gemini-2.5-pro/scikit-learn__scikit-learn-14141,reason_sent,0,35,7
20250726_mini-v1.0.0_gemini-2.5-pro/scikit-learn__scikit-learn-14496,reason_sent,0,97,9
20250726_mini-v1.0.0_gemini-2.5-pro/scikit-learn__scikit-learn-14629,reason_sent,1,615,8
20250726_mini-v1.0.0_gemini-2.5-pro/scikit-learn__scikit-learn-14710,reason_sent,0,69,9
20250726_mini-v1.0.0_gemini-2.5-pro/scikit-learn__scikit-learn-14894,reason_sent,0,529,8
20250726_mini-v1.0.0_gemini-2.5-pro/scikit-learn__scikit-learn-14983,reason_sent,0,230,22
20250726_mini-v1.0.0_gemini-2.5-pro/scikit-learn__scikit-learn-15100,reason_sent,0,248,24
20250726_mini-v1.0.0_gemini-2.5-pro/scikit-learn__scikit-learn-25102,reason_sent,1,414,32
20250726_mini-v1.0.0_gemini-2.5-pro/scikit-learn__scikit-learn-25232,reason_sent,0,369,46
20250726_mini-v1.0.0_gemini-2.5-pro/scikit-learn__scikit-learn-25747,reason_sent,1,195,6
20250726_mini-v1.0.0_gemini-2.5-pro/scikit-learn__scikit-learn-25931,reason_sent,0,194,15
20250726_mini-v1.0.0_gemini-2.5-pro/scikit-learn__scikit-learn-25973,reason_sent,0,1740,10
20250726_mini-v1.0.0_gemini-2.5-pro/scikit-learn__scikit-learn-26194,reason_sent,1,971,10
20250726_mini-v1.0.0_gemini-2.5-pro/scikit-learn__scikit-learn-26323,reason_sent,0,271,29
20250726_mini-v1.0.0_gemini-2.5-pro/scikit-learn__scikit-learn-9288,reason_sent,0,476,33
20250726_mini-v1.0.0_gemini-2.5-pro/sphinx-doc__sphinx-10323,reason_sent,1,797,8
20250726_mini-v1.0.0_gemini-2.5-pro/sphinx-doc__sphinx-10435,reason_sent,1,345,12
20250726_mini-v1.0.0_gemini-2.5-pro/sphinx-doc__sphinx-10449,reason_sent,0,227,24
20250726_mini-v1.0.0_gemini-2.5-pro/sphinx-doc__sphinx-10466,reason_sent,0,713,14
20250726_mini-v1.0.0_gemini-2.5-pro/sphinx-doc__sphinx-10614,reason_sent,1,783,9
20250726_mini-v1.0.0_gemini-2.5-pro/sphinx-doc__sphinx-10673,reason_sent,0,310,10
20250726_mini-v1.0.0_gemini-2.5-pro/sphinx-doc__sphinx-11445,reason_sent,0,414,17
20250726_mini-v1.0.0_gemini-2.5-pro/sphinx-doc__sphinx-11510,reason_sent,1,288,12
20250726_mini-v1.0.0_gemini-2.5-pro/sphinx-doc__sphinx-7440,reason_sent,1,137,14
20250726_mini-v1.0.0_gemini-2.5-pro/sphinx-doc__sphinx-7454,reason_sent,0,271,25
20250726_mini-v1.0.0_gemini-2.5-pro/sphinx-doc__sphinx-7462,reason_sent,1,174,11
20250726_mini-v1.0.0_gemini-2.5-pro/sphinx-doc__sphinx-7590,reason_sent,1,457,18
20250726_mini-v1.0.0_gemini-2.5-pro/sphinx-doc__sphinx-7757,reason_sent,0,360,26
20250726_mini-v1.0.0_gemini-2.5-pro/sphinx-doc__sphinx-7889,reason_sent,1,170,21
20250726_mini-v1.0.0_gemini-2.5-pro/sphinx-doc__sphinx-7910,reason_sent,0,328,15
20250726_mini-v1.0.0_gemini-2.5-pro/sphinx-doc__sphinx-7985,reason_sent,1,547,17
20250726_mini-v1.0.0_gemini-2.5-pro/sphinx-doc__sphinx-8035,reason_sent,0,552,27
20250726_mini-v1.0.0_gemini-2.5-pro/sphinx-doc__sphinx-8056,reason_sent,1,653,36
20250726_mini-v1.0.0_gemini-2.5-pro/sphinx-doc__sphinx-8265,reason_sent,1,290,25
20250726_mini-v1.0.0_gemini-2.5-pro/sphinx-doc__sphinx-8269,reason_sent,0,151,17
20250726_mini-v1.0.0_gemini-2.5-pro/sphinx-doc__sphinx-8459,reason_sent,0,187,26
20250726_mini-v1.0.0_gemini-2.5-pro/sphinx-doc__sphinx-8475,reason_sent,0,73,11
20250726_mini-v1.0.0_gemini-2.5-pro/sphinx-doc__sphinx-8548,reason_sent,1,424,22
20250726_mini-v1.0.0_gemini-2.5-pro/sphinx-doc__sphinx-8551,reason_sent,0,551,9
20250726_mini-v1.0.0_gemini-2.5-pro/sphinx-doc__sphinx-8593,reason_sent,1,819,18
20250726_mini-v1.0.0_gemini-2.5-pro/sphinx-doc__sphinx-8595,reason_sent,0,158,26
20250726_mini-v1.0.0_gemini-2.5-pro/sphinx-doc__sphinx-8621,reason_sent,0,1092,10
20250726_mini-v1.0.0_gemini-2.5-pro/sphinx-doc__sphinx-8638,reason_sent,1,739,33
20250726_mini-v1.0.0_gemini-2.5-pro/sphinx-doc__sphinx-8721,reason_sent,0,101,6
20250726_mini-v1.0.0_gemini-2.5-pro/sphinx-doc__sphinx-9229,reason_sent,1,342,15
20250726_mini-v1.0.0_gemini-2.5-pro/sphinx-doc__sphinx-9230,reason_sent,0,283,23
20250726_mini-v1.0.0_gemini-2.5-pro/sphinx-doc__sphinx-9258,reason_sent,1,405,12
20250726_mini-v1.0.0_gemini-2.5-pro/sphinx-doc__sphinx-9281,reason_sent,0,409,24
20250726_mini-v1.0.0_gemini-2.5-pro/sphinx-doc__sphinx-9320,reason_sent,0,668,11
20250726_mini-v1.0.0_gemini-2.5-pro/sphinx-doc__sphinx-9367,reason_sent,0,515,10
20250726_mini-v1.0.0_gemini-2.5-pro/sphinx-doc__sphinx-9461,reason_sent,1,231,20
20250726_mini-v1.0.0_gemini-2.5-pro/sphinx-doc__sphinx-9591,reason_sent,1,556,40
20250726_mini-v1.0.0_gemini-2.5-pro/sphinx-doc__sphinx-9602,reason_sent,1,918,15
20250726_mini-v1.0.0_gemini-2.5-pro/sphinx-doc__sphinx-9658,reason_sent,1,803,15
20250726_mini-v1.0.0_gemini-2.5-pro/sphinx-doc__sphinx-9673,reason_sent,1,259,26
20250726_mini-v1.0.0_gemini-2.5-pro/sphinx-doc__sphinx-9698,reason_sent,0,195,24
20250726_mini-v1.0.0_gemini-2.5-pro/sphinx-doc__sphinx-9711,reason_sent,0,44,7
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-11618,reason_sent,0,388,20
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-12096,reason_sent,0,410,11
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-12419,reason_sent,0,808,41
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-12481,reason_sent,0,374,16
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-12489,reason_sent,1,552,54
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-13031,reason_sent,1,526,42
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-13091,reason_sent,1,714,51
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-13372,reason_sent,0,341,14
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-13480,reason_sent,0,48,8
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-13551,reason_sent,1,455,23
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-13615,reason_sent,0,804,50
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-13647,reason_sent,0,132,12
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-13757,reason_sent,0,607,33
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-13798,reason_sent,1,402,21
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-13852,reason_sent,1,163,8
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-13877,reason_sent,1,375,29
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-13878,reason_sent,1,1283,211
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-13974,reason_sent,1,528,20
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-14248,reason_sent,1,1285,62
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-14531,reason_sent,0,212,27
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-14711,reason_sent,0,89,8
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-14976,reason_sent,1,217,22
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-15017,reason_sent,0,325,17
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-15345,reason_sent,0,241,18
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-15349,reason_sent,0,261,10
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-15599,reason_sent,1,976,27
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-15809,reason_sent,0,138,16
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-15875,reason_sent,1,912,56
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-15976,reason_sent,1,638,18
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-16450,reason_sent,0,178,17
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-16597,reason_sent,1,123,9
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-16766,reason_sent,0,79,13
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-16792,reason_sent,0,396,22
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-16886,reason_sent,0,40,7
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-17139,reason_sent,1,144,8
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-17318,reason_sent,1,639,44
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-17630,reason_sent,1,4265,16
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-17655,reason_sent,0,202,25
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-18189,reason_sent,0,179,11
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-18199,reason_sent,1,2423,10
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-18211,reason_sent,1,420,43
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-18698,reason_sent,0,743,24
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-18763,reason_sent,1,654,66
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-19040,reason_sent,1,1290,64
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-19346,reason_sent,0,170,13
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-19495,reason_sent,0,273,13
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-19637,reason_sent,0,760,19
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-19783,reason_sent,0,422,26
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-19954,reason_sent,0,406,9
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-20154,reason_sent,0,152,14
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-20428,reason_sent,1,690,73
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-20438,reason_sent,1,365,44
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-20590,reason_sent,0,160,32
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-20801,reason_sent,0,289,23
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-20916,reason_sent,1,683,29
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-21379,reason_sent,1,1161,86
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-21596,reason_sent,1,644,50
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-21612,reason_sent,1,602,45
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-21847,reason_sent,1,865,17
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-21930,reason_sent,1,923,66
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-22080,reason_sent,1,1602,61
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-22456,reason_sent,1,212,18
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-22714,reason_sent,1,492,25
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-22914,reason_sent,0,65,9
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-23262,reason_sent,1,719,54
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-23413,reason_sent,1,1639,19
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-23534,reason_sent,0,231,17
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-23824,reason_sent,0,141,13
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-23950,reason_sent,0,200,27
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-24066,reason_sent,1,345,13
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-24213,reason_sent,0,102,13
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-24443,reason_sent,1,1844,34
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-24539,reason_sent,1,85,9
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-24562,reason_sent,1,880,15
20250726_mini-v1.0.0_gemini-2.5-pro/sympy__sympy-24661,reason_sent,0,419,23
20250822_mini-v1.9.1_glm-4.5/astropy__astropy-12907,reason_sent,0,159,17
20250822_mini-v1.9.1_glm-4.5/astropy__astropy-13033,reason_sent,1,164,18
20250822_mini-v1.9.1_glm-4.5/astropy__astropy-13236,reason_sent,1,233,29
20250822_mini-v1.9.1_glm-4.5/astropy__astropy-13398,reason_sent,1,248,35
20250822_mini-v1.9.1_glm-4.5/astropy__astropy-13453,reason_sent,0,252,39
20250822_mini-v1.9.1_glm-4.5/astropy__astropy-13579,reason_sent,0,540,53
20250822_mini-v1.9.1_glm-4.5/astropy__astropy-13977,reason_sent,1,273,34
20250822_mini-v1.9.1_glm-4.5/astropy__astropy-14096,reason_sent,1,1378,146
20250822_mini-v1.9.1_glm-4.5/astropy__astropy-14182,reason_sent,1,185,28
20250822_mini-v1.9.1_glm-4.5/astropy__astropy-14309,reason_sent,0,155,18
20250822_mini-v1.9.1_glm-4.5/astropy__astropy-14365,reason_sent,1,171,21
20250822_mini-v1.9.1_glm-4.5/astropy__astropy-14369,reason_sent,1,320,41
20250822_mini-v1.9.1_glm-4.5/astropy__astropy-14508,reason_sent,0,229,23
20250822_mini-v1.9.1_glm-4.5/astropy__astropy-14539,reason_sent,0,369,50
20250822_mini-v1.9.1_glm-4.5/astropy__astropy-14598,reason_sent,1,840,92
20250822_mini-v1.9.1_glm-4.5/astropy__astropy-14995,reason_sent,0,251,31
20250822_mini-v1.9.1_glm-4.5/astropy__astropy-7166,reason_sent,0,124,26
20250822_mini-v1.9.1_glm-4.5/astropy__astropy-7336,reason_sent,0,141,15
20250822_mini-v1.9.1_glm-4.5/astropy__astropy-7606,reason_sent,1,145,22
20250822_mini-v1.9.1_glm-4.5/astropy__astropy-7671,reason_sent,0,95,17
20250822_mini-v1.9.1_glm-4.5/astropy__astropy-8707,reason_sent,1,377,61
20250822_mini-v1.9.1_glm-4.5/astropy__astropy-8872,reason_sent,1,154,18
20250822_mini-v1.9.1_glm-4.5/django__django-10097,reason_sent,0,232,31
20250822_mini-v1.9.1_glm-4.5/django__django-10554,reason_sent,1,451,60
20250822_mini-v1.9.1_glm-4.5/django__django-10880,reason_sent,0,222,25
20250822_mini-v1.9.1_glm-4.5/django__django-10914,reason_sent,0,153,21
20250822_mini-v1.9.1_glm-4.5/django__django-10973,reason_sent,0,190,18
20250822_mini-v1.9.1_glm-4.5/django__django-10999,reason_sent,1,108,16
20250822_mini-v1.9.1_glm-4.5/django__django-11066,reason_sent,0,178,23
20250822_mini-v1.9.1_glm-4.5/django__django-11087,reason_sent,1,206,37
20250822_mini-v1.9.1_glm-4.5/django__django-11095,reason_sent,0,272,44
20250822_mini-v1.9.1_glm-4.5/django__django-11099,reason_sent,0,112,15
20250822_mini-v1.9.1_glm-4.5/django__django-11119,reason_sent,0,137,20
20250822_mini-v1.9.1_glm-4.5/django__django-11133,reason_sent,0,203,25
20250822_mini-v1.9.1_glm-4.5/django__django-11138,reason_sent,1,201,24
20250822_mini-v1.9.1_glm-4.5/django__django-11141,reason_sent,1,157,20
20250822_mini-v1.9.1_glm-4.5/django__django-11149,reason_sent,1,440,60
20250822_mini-v1.9.1_glm-4.5/django__django-11163,reason_sent,0,103,14
20250822_mini-v1.9.1_glm-4.5/django__django-11179,reason_sent,1,129,31
20250822_mini-v1.9.1_glm-4.5/django__django-11206,reason_sent,1,246,27
20250822_mini-v1.9.1_glm-4.5/django__django-11211,reason_sent,0,243,43
20250822_mini-v1.9.1_glm-4.5/django__django-11239,reason_sent,0,266,31
20250822_mini-v1.9.1_glm-4.5/django__django-11265,reason_sent,1,270,39
20250822_mini-v1.9.1_glm-4.5/django__django-11276,reason_sent,0,158,22
20250822_mini-v1.9.1_glm-4.5/django__django-11292,reason_sent,0,260,56
20250822_mini-v1.9.1_glm-4.5/django__django-11299,reason_sent,0,273,41
20250822_mini-v1.9.1_glm-4.5/django__django-11333,reason_sent,1,223,27
20250822_mini-v1.9.1_glm-4.5/django__django-11400,reason_sent,1,202,41
20250822_mini-v1.9.1_glm-4.5/django__django-11433,reason_sent,1,746,90
20250822_mini-v1.9.1_glm-4.5/django__django-11451,reason_sent,0,142,18
20250822_mini-v1.9.1_glm-4.5/django__django-11477,reason_sent,1,277,38
20250822_mini-v1.9.1_glm-4.5/django__django-11490,reason_sent,1,131,22
20250822_mini-v1.9.1_glm-4.5/django__django-11532,reason_sent,1,252,33
20250822_mini-v1.9.1_glm-4.5/django__django-11551,reason_sent,0,514,87
20250822_mini-v1.9.1_glm-4.5/django__django-11555,reason_sent,1,332,46
20250822_mini-v1.9.1_glm-4.5/django__django-11603,reason_sent,0,161,25
20250822_mini-v1.9.1_glm-4.5/django__django-11728,reason_sent,1,176,21
20250822_mini-v1.9.1_glm-4.5/django__django-11734,reason_sent,1,863,112
20250822_mini-v1.9.1_glm-4.5/django__django-11740,reason_sent,1,294,42
20250822_mini-v1.9.1_glm-4.5/django__django-11749,reason_sent,0,213,41
20250822_mini-v1.9.1_glm-4.5/django__django-11790,reason_sent,1,423,68
20250822_mini-v1.9.1_glm-4.5/django__django-11815,reason_sent,0,152,20
20250822_mini-v1.9.1_glm-4.5/django__django-11820,reason_sent,1,270,35
20250822_mini-v1.9.1_glm-4.5/django__django-11848,reason_sent,1,212,25
20250822_mini-v1.9.1_glm-4.5/django__django-11880,reason_sent,0,135,23
20250822_mini-v1.9.1_glm-4.5/django__django-11885,reason_sent,1,388,50
20250822_mini-v1.9.1_glm-4.5/django__django-11951,reason_sent,0,233,31
20250822_mini-v1.9.1_glm-4.5/django__django-11964,reason_sent,1,423,90
20250822_mini-v1.9.1_glm-4.5/django__django-11999,reason_sent,0,252,36
20250822_mini-v1.9.1_glm-4.5/django__django-12039,reason_sent,0,143,30
20250822_mini-v1.9.1_glm-4.5/django__django-12050,reason_sent,0,220,27
20250822_mini-v1.9.1_glm-4.5/django__django-12125,reason_sent,0,165,23
20250822_mini-v1.9.1_glm-4.5/django__django-12143,reason_sent,0,130,16
20250822_mini-v1.9.1_glm-4.5/django__django-12155,reason_sent,0,200,26
20250822_mini-v1.9.1_glm-4.5/django__django-12193,reason_sent,1,315,44
20250822_mini-v1.9.1_glm-4.5/django__django-12209,reason_sent,0,496,60
20250822_mini-v1.9.1_glm-4.5/django__django-12262,reason_sent,0,192,25
20250822_mini-v1.9.1_glm-4.5/django__django-12273,reason_sent,1,801,93
